orderNo,startTime,endTime,speaker,contentType,transcript,disfluency1,disfluency2,translation
123,1356.299201,1366.097822,1,speech,"Then we have somebody who is actually making charriol mask. We are somebody who is doing something so మేమేం చేసాం అంటే ఈ ప్రతి entrepreneur ఎవరైతే ఉన్నారో వారి needs different కదా",000000000000000000000100000000,NULL,"Then we have somebody who is actually making charriol mask. We are somebody who is doing something. So what we did was say that every entrepreneur, whoever was there, had different needs, right?"
124,1366.097822,1366.54488,2,overlap,NULL,NULL,NULL,NULL
125,1366.54488,1372.378614,1,speech,"Very curated need assessment individually and we get them the people who can actually resonate with them",00100000100000000,NULL,"Very curated assessment individually, and we get the people who can actually resonate with them."
126,1372.605807,1373.543895,2,overlap,NULL,NULL,NULL,NULL
127,1373.543895,1376.680626,1,speech,"can givers but more as people who walk that path before",00001000000,NULL,"Can give, but more people who walked that path before"
128,1376.805216,1377.735975,2,speech,"చ reality check కోసం",1000,NULL,"For a reality check"
129,1377.76529,1378.219677,1,speech,exactly,NULL,NULL,exactly
130,1378.219677,1378.666734,2,speech,hmm,1,NULL,
131,1378.923242,1388.99303,1,speech,"and the third thing we actually do is that ఆ ఉమ్ we actually make sure that anybody who wants to do something as an entrepreneur doesn't have to step into thirty different offices",000000001111100000000000000000000,NULL,"And the third thing that we actually do is to make sure that anybody who wants to do something as an entrepreneur doesn't have to step into thirty different offices."
132,1389.022345,1389.630636,2,speech,hmm,1,NULL,
133,1389.659952,1397.963495,1,speech,"ఇప్పుడేదన్న help కావాలనుకోండి registration కావాలె loan కావాలె ఆ let's say you want to meet somebody you want to get access to somebody you don't have to go thirty place",00000011111000010000000000000,NULL,"Now, if any help is needed for registration, for a loan, to meet somebody, to get access to somebody, you don't have to go to thirty places."
134,1397.963495,1398.73302,2,overlap,NULL,NULL,NULL,NULL
135,1398.886925,1399.436586,2,speech,hmm,1,NULL,
136,1399.436586,1409.608977,1,speech,"yeah so we do everything end to end but one disclaimer I would like to pa place here is that ఆ ఆ government entity we have మేము వస్తే మొత్తం మాకు చెయ్యాలి అని అంటారు",100000000000000100001100000000000,NULL,"So we do everything end-to-end, but one disclaimer I would like to place here is that we have a government entity. If we come completely, you have to do it for us."
137,1409.608977,1410.165967,2,speech,hmm,1,NULL,
138,1410.26857,1413.354,1,speech,"simply మేమేంచెప్తామ్ అంటే we have is here intensive coaching center",0110010000,NULL,"Simply put, we have an intensive coaching center here."
139,1413.515234,1414.292088,2,laugh,NULL,NULL,NULL,NULL
140,1414.292088,1415.669904,1,speech,"we are not going to write your exam",NULL,NULL,"We are not going to write your exam"
141,1415.919084,1416.813199,2,speech,అర్ధమైంది,NULL,NULL,Understood
142,1417.135666,1418.623415,1,speech,"it is a fifty fifty partnership",NULL,NULL,"It is a fifty fifty partnership"
143,1418.623415,1418.887252,2,speech,yeah,NULL,NULL,yeah
144,1418.887252,1420.93932,1,speech,"अगर आप नहीं करेंगे तो हम भी नहीं कर पाएंगे",NULL,NULL,"If you don't do it, we won't be able to do it either."
145,1420.93932,1421.357062,2,laugh,NULL,NULL,NULL,NULL
146,1421.357062,1424.691671,1,speech,"तो मिलके करना पढ़ेगा हम पूरा लगाएंगे अपना you know all that effort",0000000011100,NULL,"So we have to do it together. We will put our full effort into that."
147,1424.691671,1424.922529,2,overlap,NULL,NULL,NULL,NULL
148,1424.922529,1425.651746,2,speech,"Paid efforts yeah",001,NULL,"Paid efforts"
149,1425.74702,1428.15087,1,speech,"but మీరు పెట్టంది we can not have success",01100000,NULL,"but we can not have success"
150,1428.15087,1428.803135,2,speech,"ఔను ఔను",01,NULL,Yes
151,1428.979026,1429.338138,1,speech,yeah,NULL,NULL,yeah
1,1429.396768,1433.017201,2,speech,"so ఇవి ఎలా divide అయ్యాయి programsఉ ఆ నేను చూసా pre-incubation అని ఒకటి",000000100000,NULL,"So how could this programs divided? I have seen like one pre-incubation"
2,1433.017201,1433.346998,1,speech,Ah,1,NULL,
3,1433.405628,1436.241878,2,speech,"ఆ the that ఒకసారి తెలుసుకుందాం ఎన్ని programs ఉంటాయి అని తెలుసుకుందాం",1100000011,NULL,"Once we will know that how many programs are there"
4,1436.241878,1441.577253,1,speech,"to మన దెగ్గర ఆ ఆ programs కంటే కూడా మనం ఎం చూస్తాం అంటే we look at the journey of the idea,right?",10001000000000000000,NULL,"What will we look more than our own programs? Also we look at the journey of the idea, right?"
5,1441.577253,1442.053626,2,speech,hmm,1,NULL,
6,1442.068284,1445.586113,1,speech,"so ఒక idea వచ్చింది అంటే ఇప్పుడు నాకు let's say mic జేస్ధం అనుకుంటున్నాను",000000111000,NULL,"So once I got the idea, I thought to do a mic."
7,1445.586113,1445.857279,2,overlap,NULL,NULL,NULL,NULL
8,1445.857279,1449.242116,1,speech,"I want to make it in I don't know it's more transparent I wanted to be glossy whatever else",0000010000000000000,NULL,"I want to make it. I don't know it's more transparent, I wanted to be glossy whatever else"
9,1449.242116,1449.807509,2,speech,hmm,1,NULL,
10,1449.851482,1452.919688,1,speech,"so idea వచ్చినాక ఆ ideaని మనం ఒక prototype లెక్క చెయ్యాలి",NULL,NULL,"So after getting the idea, we have to calculate that like a prototype"
11,1452.922254,1453.332667,2,speech,hmm,1,NULL,
12,1453.361983,1457.268239,1,speech,"అంటే దానికి ఇప్పుడు let's I am taking the mic right so that means that I have to design it",0101000000000100000,NULL,"Now that means, I am taking the mic, right? So that means I have to design it."
13,1457.370842,1457.561392,2,speech,Oh,1,NULL,
14,1457.561392,1461.621553,1,speech,"and I have to actually print it I have see what the material should be all that other's think ఆ",00000000000000000001,NULL,"And I have to actually print it, I have to see what the material should be all that others think"
15,1461.621553,1461.944021,2,speech,hmm,1,NULL,
16,1461.944021,1464.237939,1,speech,"so we do a program called pre-incubation",1000000,NULL,"we do a program called pre-incubation"
17,1464.237939,1464.600715,2,speech,hmm,1,NULL,
18,1464.600715,1468.444677,1,speech,"it will go from I want to do this to let's say this is how it will look",000000000011110000,NULL,"it will go from I want to do this to how it will look"
19,1468.70485,1469.067626,2,overlap,NULL,NULL,NULL,NULL
20,1469.067626,1469.84448,1,speech,"Ring చేపించనికే",NULL,NULL,"for making ring"
21,1469.983727,1470.467429,2,speech,అర్ధమైంది,NULL,NULL,Understood
22,1470.467429,1475.601261,1,speech,"so it's a twelve week program where the person who is aspiring to be an entrepreneur ఎవరైతే ఉన్నారో",000000000000000011,NULL,"So it's a twelve-week program where the person who is aspiring to be an entrepreneur"
23,1475.667221,1475.894414,2,overlap,NULL,NULL,NULL,NULL
24,1475.894414,1480.511565,1,speech,"అయిదం అనుకుంటున్నాను అందరం వాళ్ళకి ఆ పన్నెండు వారాలలో మొత్తం journey ఎట్లుంటదో తెలుస్తది",10000000000,NULL,"I think all of them know how the total journey will be like in those twelve weeks"
25,1480.511565,1480.826704,2,overlap,NULL,NULL,NULL,NULL
26,1480.826704,1483.605807,1,speech,"ఇలానే entrepreneurship అనంగానే చానా మంది just ఇట్లా కూర్చొని",00000010,NULL,"Like this if we say entrepreneurship lots of people just will sit"
27,1483.612611,1484.03446,2,cough,NULL,NULL,NULL,NULL
28,1484.06848,1485.408871,1,speech,"linkedinల post పెట్టి",NULL,NULL,"Keep post in LinkedIn"
29,1485.594096,1486.268347,2,overlap,NULL,NULL,NULL,NULL
30,1486.268347,1491.167657,1,speech,"ఇట్లా micలలో మాట్లాడడమే అనుకుంటున్రు they don't understand [LAUGH] It the scars of the battle are very diff~",10000001000000001,NULL,"They are thinking that by only talking in mics, they don't understand. The scars of the battle are very"
31,1491.167657,1491.746634,2,speech,"ఇప్పుడు అర్ధమైంది",NULL,NULL,"Now understood"
32,1491.761291,1499.771682,1,speech,"అది తెల్వక చాలా మంది direct deep dive చేసేవారికి a lot of people will so మేము ఎందుకు ఇది చేస్తాం అంటే  women participation చాలా తక్కువ entrepreneurship",0000000011111100000000000,NULL,"A lot of people don't know who dives into the deep, so that's why we do it. Women's participation is very low in entrepreneurship."
33,1499.771682,1500.394631,2,speech,hmm,1,NULL,
34,1500.398296,1503.098963,1,speech,"wrong దానితోనే అయితే ఇంకా మనకి  fix కాలేదు",NULL,NULL,"We still haven't solved the wrong with it"
35,1503.11362,1503.410437,2,speech,అవును,NULL,NULL,Yes
36,1503.410437,1503.806193,1,overlap,NULL,NULL,NULL,NULL
37,1503.824515,1508.434338,1,speech,"to make sure that anybody, any women, who wants to be an entrepreneur, knows exactly what she is getting into",00001000000000000000,NULL,"To make sure that any women who wants to be an entrepreneur, knows exactly what she is getting into"
38,1508.478311,1508.866738,2,speech,"got it",NULL,NULL,"got it"
39,1508.932697,1511.691995,1,speech,"not as a reality check but as a reality itself",NULL,NULL,"Not as a reality check but as a reality itself"
40,1511.768947,1512.219669,2,speech,understood,NULL,NULL,understood
41,1512.248984,1514.971638,1,speech,"and to showcase that we are there as long as she is there to work with అ",00000000000000011,NULL,"And to showcase that we are there as long as she is there to work"
42,1514.971638,1515.543285,2,speech,"yes hmm",01,NULL,yes
43,1515.576265,1516.078288,1,speech,"next ఒచ్చి",NULL,NULL,"Coming to next"
44,1516.092946,1516.485037,2,overlap,NULL,NULL,NULL,NULL
45,1516.485037,1518.331898,2,speech,"been twelve twelve weeks program లో she will understand that",0100000000,NULL,"Been twelve weeks in program she will understand that"
