orderNo,startTime,endTime,speaker,contentType,transcript,disfluency1,disfluency2,translation
39,2751.650603,2762.648688,2,speech,"ఆ నాకు ఆ ఆ నేను ఏదో పెద్ద directorఉ ఆ I have all the powers అని చెప్పి I never showed off any of those the personal I used to go and give ఆ those approvals to ఆ వెళ్లి తరవాలా",11110000100000000000000100000001001110,NULL,"I have all the powers of a big director. I never showed off any of those personally. I used to go and give those approvals. Later,"
40,2762.707763,2769.323505,2,speech,"ఎంచేసుకుంనదే తే తెలుసుకొని తా అట్లా చేసేవాడిని I used to have a good interaction with all the క companies located in Maitrivanam",010100000000000000000,NULL,"I knew what I was doing and used to do it. I used to have a good interaction with all the companies located in Maitrivanam"
41,2769.323505,2769.722513,1,speech,hmm,1,NULL,
42,2769.722513,2775.855574,2,speech,"I never behaved that I am from Government of India I have all this powers అని చెప్పేసి I was part of the industry",NULL,NULL,"I never behaved like I was from the Government of India; I have all these powers, and I was part of the industry."
43,2775.855574,2776.936033,1,overlap,NULL,NULL,NULL,NULL
44,2776.936033,2783.669848,2,speech,"ఆ work closely అన్ని problemsఉ బా solve చేసాం but one problem I could not solve అది lift problem",111001000000000000,NULL,"We have solved all the problems, but one problem I cannot solve is the lift problem."
45,2783.746063,2784.801863,1,speech,"ఆ అవే ఇందాక చెప్తు~",1001,NULL,"Saying the same"
46,2784.801863,2785.368993,2,overlap,NULL,NULL,NULL,NULL
47,2785.368993,2795.715994,2,speech,"ఈ liftఉ ఏప్ ఎప్పటికప్పుడు ఏదో problem వచ్చేది తరవాత ఒకసారి BVR Mohan Reddy గారు ఏంటి మా మ Chowdhury గారు మా దెగ్గర అ pregnant women కూడా పని చేస్తున్నారు వాళ్ళు ఆ",0010000000000111000010000001,NULL,"This lift used to have some problems from time to time, and once Mr. BVR Mohan Reddy said, "Mr. Chowdhury, pregnant women are also working here. They""
48,2795.77507,2809.793643,2,speech,"ఆరు floors ఎక్కి రావాలంటే వాళ్ళకి కష్టం అవుతుంది అని చెప్పేసి serious అయ్యి made a complaint నేను కూడా MD దెగ్గరికి పోయి RP Agarwal కి sir ఇట్లా companyలు ఇక్కడ నుండి ఎల్లి ఎళ్లిపోతాయి తరవాత it will be big negative impact on Hyderabadఉ మీర్",000000000000000000000000000100000000001,NULL,"He said that it would be difficult for them to climb six floors, became serious, and made a complaint. I also went to MD RP Agarwal, sir; these companies will move away from here. Later, it will be a big negative impact on Hyderabad."
49,2809.793643,2810.336114,1,overlap,NULL,NULL,NULL,NULL
50,2810.627524,2819.217397,2,speech,"ఆ లేదండి మేము already chief secretary కి letter రాసాము తర్వాత అందరికి రాసాము తర్వాత వాళ్ళు వస్తాం అంటున్నారు అని చెప్పి ఏ ఏ ఏ ఏ అని ఎంత చెప్పిన ఎం కావడం లేదు",1000000001110000111111000000,NULL,"Otherwise, we have already written a letter to the chief secretary, and then they say they will come, but how much do we say that it will not help?"
51,2819.217397,2819.67917,1,speech,hmm,1,NULL,
52,2820.015412,2821.831121,2,speech,"ఆ six months అయింది ఎం రాలేదు",100000,NULL,"did not come for six months"
53,2821.831121,2822.337727,1,speech,hmm,1,NULL,
54,2822.46774,2826.412911,2,speech,"ఆ రోజుల్లో మా secretary ఎప్పుడూ అప్పుడప్పుడు వచ్చేవాడు మా Hyderabad కి",1000100000,NULL,"In those days, our secretaries used to come to Hyderabad from time to time."
55,2826.523677,2832.357347,2,speech,"వచ్చినప్పుడంతా ఆయన అయన తో పాటు నేను carలో నేను ఆ వెళ్లి ఆ chief secretaryని  మిగతా వాళ్ళని క కలిసే వాళ్ళం",0100000110100000101,NULL,"Whenever he comes, I go with him in the car and meet the chief secretary and others"
56,2832.44596,2842.422273,2,speech,"ఆ carలో ఎళ్ళేటప్పుడు he used to ask Chowdhury ఎమన్నా problems ఉన్నాయా అని స్స్ ఒకసారి చెప్పాను sir మిగతా problems అన్ని ఎం లేవు sir అన్ని solve చేసాము but one very tricky problem ఉంది sir ఏ",100000000000100000000000000000001,NULL,"While traveling in the car, he used to ask Chowdhury if there were any problems. I told him, sir, that all the other problems are not there."
57,2842.533039,2853.393812,2,speech,"ఐ ఐ ఇది చెప్పకూడదో కాదు ఇది చాల చిన్న problemఉ మీరు government of ఇండియా secretary మీకు చె చెప్పే problem కాదు ఆ you బ tell me what is that problem ఇట్లా lift మాకు ఆ పెద్ద headache sir నాకు",110000000000000100010100000000010000,NULL,"I don't want to say this, this is a very small problem, you are government of India secretary,its not a problem to tell you,you tell me what is that problem, this lift is a big headache for me sir"
58,2853.393812,2853.769668,1,speech,hmm,1,NULL,
59,2853.769668,2859.853414,2,speech,"all employees are క complainingఉ evenఉ reddy do raise this request to the AP government అన్నాను",0001000000000000,NULL,"I said all employees are complaining, even Reddy, so do raise this request with the AP government."
60,2859.853414,2860.052476,1,speech,hmm,1,NULL,
61,2860.052476,2873.258279,2,speech,"అవును sir AP Government కి చెప్పాను but still it is not getting ఆ getting solved అన్న ఆ who is the manufacturer అన్నారు sir manufacturer ఎవరు గ Gujarat లో అ manufacturer అండి ఆ లి lift manufactureఉ అని చెప్పి అప్పటికప్పుడు ఆయన dicta phone ఉండేది",0000000000001100100000011100010011000000000,NULL,"Yes,sir,I told the AP Government, but still it is not getting resolved. He said, Who is the manufacturer? sir,manufacture in Gujarat lift manufacture then he have a dictaphone"
62,2873.258279,2873.512409,1,overlap,NULL,NULL,NULL,NULL
63,2873.512409,2874.898829,2,speech,"ఆయనని dicta phone secretary అనేవాళ్ళం",00001,NULL,"He was called the dictaphone secretary."
64,2874.898829,2875.374364,1,speech,oh,1,NULL,
65,2875.374364,2884.12115,2,speech,"he dictated one letter to the chief secretary of గుజ గుజరాత్  that there is a lift మా మా man so and so company lift manufactured in Gujarat",0000000001000000011111100000,NULL,"He dictated in one letter to the chief secretary of Gujarat that there is a lift, a company lift, manufactured in Gujarat."
66,2884.12115,2884.515675,1,speech,hmm,1,NULL,
67,2884.520158,2897.042774,2,speech,"and that lift is not working and make sure that ఆ you ఆ send the instructions to the company immediately to send the ఆ to repair this this thing make sure that లి lift is operational అని government of India  says",000000000010100000001111001000001000000001,NULL,"and that lift is not working, and make sure that you send the instructions to the company immediately to repair this thing. Make sure that lift is operational, says the Government of India."
68,2897.042774,2897.808459,1,overlap,NULL,NULL,NULL,NULL
69,2897.808459,2902.067529,2,speech,"lift గురించి చిన్న problem గురించి అంత పెద్ద officer కి మేము",NULL,NULL,"We told the big officer about a small problem with the lift."
70,2902.067529,2902.287208,1,overlap,NULL,NULL,NULL,NULL
71,2902.287208,2907.967463,2,speech,"ఆయన cheif secretaryకి letter రాసి అప్పటికప్పుడు ఆ వి within fifteen days that pick team came and rectif~",00000011000000001,NULL,"He wrote a letter to the chief secretary, and within fifteen days, the pick team came and"
72,2907.967463,2908.25439,1,overlap,NULL,NULL,NULL,NULL
73,2908.25439,2910.814315,1,speech,"ఇది intentional escalation కాదు ఇది casualగ మాట్లాడుతూ",NULL,NULL,"This is not intentional escalation, this is casual speaking"
74,2910.814315,2911.540599,2,overlap,NULL,NULL,NULL,NULL
75,2911.540599,2914.710244,2,speech,"ది అంటే ఇది escalation చెప్పే దానికి కూడా అది",10000000,NULL,"That means it is also what escalation is about"
76,2914.710244,2917.25672,1,overlap,NULL,NULL,NULL,NULL
77,2917.25672,2918.184749,2,speech,"is a local problem",NULL,NULL,"is a local problem"
78,2918.184749,2918.749637,1,speech,hmm,1,NULL,
79,2918.825852,2920.031841,2,speech,"but we are not able to solve",NULL,NULL,"but we are not able to solve"
80,2920.031841,2920.610178,1,overlap,NULL,NULL,NULL,NULL
81,2920.610178,2927.7699,2,speech,"and all the employees are come నా మెట్లు అప్పుడైనా మే మేము ఎక్కలేక మా employees అందరు BVR Mohan Reddy వాళ్ళ office పైనా ఆ",0000001001000000000001,NULL,"and all the employees are coming, even though we can't climb the stairs. All our employees are in BVR Mohan Reddy's office."
82,2927.7699,2928.702595,1,overlap,NULL,NULL,NULL,NULL
83,2928.810327,2929.067227,1,speech,hmm,1,NULL,
84,2929.067227,2932.150018,2,speech,"కిందనుంచి వాళ్ళు పాపం ఎక్కాలంటే ladiesఉ కష్టం అయ్యేది",NULL,NULL,"It would have been difficult for women to climb from below."
1,2932.150019,2933.444179,2,speech,so,NULL,NULL,so
2,2933.444179,2934.841873,1,overlap,NULL,NULL,NULL,NULL
3,2934.989777,2944.455635,2,speech,"ఆ to the extent I mean ఆ government of India and other government officers we never used to work like any ఆ government బాబూస్ likeఆ",1000001000000000000001011,NULL,"To the extent I mean the government of India and other government officers, we never used to work like any government men."
4,2944.455635,2945.786771,1,overlap,NULL,NULL,NULL,NULL
5,2945.786771,2952.775237,2,speech,"almost used to work along with the industry in fact ఆ రోజుల్లో  వీళ్ళకి ఆ association కూడా ఉండేది కాదు",0000000000000100000,NULL,"almost used to work along with the industry; in fact, in those days, they didn't have an association either."
6,2952.775237,2953.170881,1,speech,hmm,1,NULL,
7,2953.241135,2959.082809,2,speech,"export software export association ఏం ఉండేది కాదు నేనే వాళ్ళకి చెప్పాను మీరు ఒక association పెట్టుకోండి",10000000000000,NULL,"I told them that there was no software export association,you should set up an association."
8,2959.082809,2959.390245,1,speech,hmm,1,NULL,
9,2959.453105,2967.147812,2,speech,"association పెట్టుకుంటే you will have some ఇప్పుడు lift problemఉ ఇవి అన్ని కూడా మీరు individualగ complaint చేస్తే sometimes నాకు ఆ weight  లేకపోతే క కష్టము",000000100100000000100010,NULL,"If you put on an association, you will have some lift problems as well. If you complain individually,sometimes it will be difficult if I don't have that weight."
